,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,bid_px_01,bid_sz_01,bid_ct_01,bid_px_02,bid_sz_02,bid_ct_02,bid_px_03,bid_sz_03,bid_ct_03,bid_px_04,bid_sz_04,bid_ct_04,bid_px_05,bid_sz_05,bid_ct_05,bid_px_06,bid_sz_06,bid_ct_06,bid_px_07,bid_sz_07,bid_ct_07,bid_px_08,bid_sz_08,bid_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_00,ask_sz_00,ask_ct_00,ask_px_01,ask_sz_01,ask_ct_01,ask_px_02,ask_sz_02,ask_ct_02,ask_px_03,ask_sz_03,ask_ct_03,ask_px_04,ask_sz_04,ask_ct_04,ask_px_05,ask_sz_05,ask_ct_05,ask_px_06,ask_sz_06,ask_ct_06,ask_px_07,ask_sz_07,ask_ct_07,ask_px_08,ask_sz_08,ask_ct_08,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
503,2025-07-17T15:32:28.667126637Z,2025-07-17T15:32:28.666961018Z,10,2,1108,A,B,2,13.27,100,130,165619,239940813,13.55,10,1,13.54,100,1,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.5,700,1,12.49,100,1,12.46,100,1,14,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285546673
504,2025-07-17T15:32:28.674444711Z,2025-07-17T15:32:28.674279259Z,10,2,1108,A,B,7,12.59,100,130,165452,239941057,13.55,10,1,13.54,100,1,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,100,1,12.5,700,1,12.49,100,1,14,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285546893
505,2025-07-17T15:32:28.771995987Z,2025-07-17T15:32:28.771830554Z,10,2,1108,C,B,-1,13.55,10,128,165433,239945992,13.54,100,1,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,100,1,12.5,700,1,12.49,100,1,12.46,100,1,14,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285545121
506,2025-07-17T15:32:28.806930722Z,2025-07-17T15:32:28.806765209Z,10,2,1108,A,B,6,12.59,100,130,165513,239948319,13.54,100,1,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,200,2,12.5,700,1,12.49,100,1,12.46,100,1,14,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285553901
507,2025-07-17T15:32:28.850288215Z,2025-07-17T15:32:28.850122877Z,10,2,1108,A,A,0,13.98,100,130,165338,239950805,13.54,100,1,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,200,2,12.5,700,1,12.49,100,1,12.46,100,1,13.98,100,1,14,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,ARL,285556869
508,2025-07-17T15:32:28.857140107Z,2025-07-17T15:32:28.856973845Z,10,2,1108,C,A,-1,14,100,130,166262,239951361,13.54,100,1,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,200,2,12.5,700,1,12.49,100,1,12.46,100,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,283694233
509,2025-07-17T15:32:29.573634202Z,2025-07-17T15:32:29.573469021Z,10,2,1108,C,B,-1,13.54,100,130,165181,239975997,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,200,2,12.5,700,1,12.49,100,1,12.46,100,1,12.43,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285545885
510,2025-07-17T15:32:29.574368326Z,2025-07-17T15:32:29.574202467Z,10,2,1108,C,B,-1,12.49,100,0,165859,239976004,13.27,100,1,13.23,2,1,12.94,100,1,12.73,200,2,12.65,200,2,12.59,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285545945
511,2025-07-17T15:32:29.574371866Z,2025-07-17T15:32:29.574206685Z,10,2,1108,C,B,-1,12.94,100,130,165181,239976005,13.27,100,1,13.23,2,1,12.73,200,2,12.65,200,2,12.59,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,12.37,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285545953
512,2025-07-17T15:32:29.574722141Z,2025-07-17T15:32:29.574556760Z,10,2,1108,A,B,3,12.71,100,130,165381,239976069,13.27,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.59,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285586093
513,2025-07-17T15:32:29.575134655Z,2025-07-17T15:32:29.574968914Z,10,2,1108,C,B,5,12.59,100,0,165741,239976143,13.27,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.59,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285546893
514,2025-07-17T15:32:29.578317238Z,2025-07-17T15:32:29.578151593Z,10,2,1108,C,B,-1,12.59,100,0,165645,239976225,13.27,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,12.37,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285553901
515,2025-07-17T15:32:29.580933155Z,2025-07-17T15:32:29.580767960Z,10,2,1108,A,B,1,13.26,100,130,165195,239976262,13.27,100,1,13.26,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,14.01,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285586221
516,2025-07-17T15:32:29.580952045Z,2025-07-17T15:32:29.580786478Z,10,2,1108,C,A,-1,14.01,100,0,165567,239976263,13.27,100,1,13.26,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,14.91,700,1,ARL,283695933
517,2025-07-17T15:32:29.580952045Z,2025-07-17T15:32:29.580786478Z,10,2,1108,A,A,1,13.99,100,130,165567,239976263,13.27,100,1,13.26,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285586225
518,2025-07-17T15:32:29.587192852Z,2025-07-17T15:32:29.587027681Z,10,2,1108,C,B,-1,13.27,100,130,165171,239976327,13.26,100,1,13.23,2,1,12.73,200,2,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,12.37,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285546673
519,2025-07-17T15:32:29.587246470Z,2025-07-17T15:32:29.587081086Z,10,2,1108,A,B,2,13.03,100,130,165384,239976336,13.26,100,1,13.23,2,1,13.03,100,1,12.73,200,2,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285586293
520,2025-07-17T15:32:29.659679280Z,2025-07-17T15:32:29.659513918Z,10,2,1108,C,B,3,12.73,100,0,165362,239977574,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285546061
521,2025-07-17T15:32:29.659679280Z,2025-07-17T15:32:29.659513918Z,10,2,1108,A,B,7,12.46,100,130,165362,239977574,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.79,100,1,14.84,100,1,ARL,285587281
522,2025-07-17T15:33:04.248156868Z,2025-07-17T15:33:04.247990788Z,10,2,1108,A,A,8,14.72,100,130,166080,240885845,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.72,100,1,14.79,100,1,ARL,286680573
523,2025-07-17T15:33:04.248189408Z,2025-07-17T15:33:04.248023883Z,10,2,1108,A,A,8,14.72,100,130,165525,240885847,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.72,200,2,14.79,100,1,ARL,286680577
524,2025-07-17T15:33:04.255712050Z,2025-07-17T15:33:04.255546094Z,10,2,1108,A,A,0,13.84,100,130,165956,240886132,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.68,700,1,14.72,200,2,ARL,286680685
525,2025-07-17T15:33:04.261684319Z,2025-07-17T15:33:04.261518776Z,10,2,1108,A,A,8,14.65,100,130,165543,240886271,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,13.98,100,1,13.99,100,1,14.02,2,1,14.26,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,286680905
526,2025-07-17T15:33:04.263011314Z,2025-07-17T15:33:04.262845834Z,10,2,1108,C,A,-1,14.26,100,130,165480,240886294,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,13.98,100,1,13.99,100,1,14.02,2,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,283595181
527,2025-07-17T15:33:04.263052660Z,2025-07-17T15:33:04.262887184Z,10,2,1108,C,A,-1,13.98,100,130,165476,240886296,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,13.99,100,1,14.02,2,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,14.81,100,1,ARL,285556869
528,2025-07-17T15:33:04.263065252Z,2025-07-17T15:33:04.262899981Z,10,2,1108,A,A,3,14.12,100,130,165271,240886297,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,13.99,100,1,14.02,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,286680917
529,2025-07-17T15:33:05.330854217Z,2025-07-17T15:33:05.330688486Z,10,2,1108,C,A,-1,13.99,100,0,165731,240911093,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,14.02,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,14.81,200,2,ARL,285586225
530,2025-07-17T15:33:05.330854217Z,2025-07-17T15:33:05.330688486Z,10,2,1108,A,A,1,13.85,100,130,165731,240911093,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.84,100,1,13.85,100,1,14.02,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,286704785
531,2025-07-17T15:33:06.455979270Z,2025-07-17T15:33:06.455814002Z,10,2,1108,C,A,-1,13.84,100,130,165268,240936407,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.85,100,1,14.02,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,14.81,200,2,ARL,286680685
532,2025-07-17T15:33:10.468005342Z,2025-07-17T15:33:10.467840054Z,10,2,1108,A,A,1,13.87,100,130,165288,241000095,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.85,100,1,13.87,100,1,14.02,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,286828253
533,2025-07-17T15:33:40.986585803Z,2025-07-17T15:33:40.986420127Z,10,2,1108,C,A,-1,14.02,2,0,165676,241593788,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.85,100,1,13.87,100,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,14.81,200,2,ARL,283348193
534,2025-07-17T15:33:40.986585803Z,2025-07-17T15:33:40.986420127Z,10,2,1108,A,A,2,13.95,2,130,165676,241593788,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.85,100,1,13.87,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,287540393
535,2025-07-17T15:33:41.766184571Z,2025-07-17T15:33:41.766018916Z,10,2,1108,A,A,0,13.82,10,130,165655,241612289,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.82,10,1,13.85,100,1,13.87,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,287560109
536,2025-07-17T15:33:41.766265703Z,2025-07-17T15:33:41.766100204Z,10,2,1108,C,A,-1,13.85,100,0,165499,241612294,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.82,10,1,13.87,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,286704785
537,2025-07-17T15:33:41.766265703Z,2025-07-17T15:33:41.766100204Z,10,2,1108,A,A,1,13.83,100,130,165499,241612294,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.82,10,1,13.83,100,1,13.87,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,287560121
538,2025-07-17T15:33:41.777404666Z,2025-07-17T15:33:41.777239400Z,10,2,1108,A,A,2,13.85,100,130,165266,241612426,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.82,10,1,13.83,100,1,13.85,100,1,13.87,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,ARL,287560333
539,2025-07-17T15:33:41.784121031Z,2025-07-17T15:33:41.783955668Z,10,2,1108,C,A,-1,13.87,100,130,165363,241612450,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.82,10,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,286828253
540,2025-07-17T15:33:42.773141775Z,2025-07-17T15:33:42.772976862Z,10,2,1108,C,A,-1,13.82,10,130,164913,241630390,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,287560109
541,2025-07-17T15:34:28.155773560Z,2025-07-17T15:34:28.155608087Z,10,2,1108,A,A,4,14.2,50,130,165473,242513312,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,200,2,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,288723725
542,2025-07-17T15:34:28.156815057Z,2025-07-17T15:34:28.156649544Z,10,2,1108,C,B,5,12.65,100,0,165513,242513329,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.65,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,236206261
543,2025-07-17T15:34:28.156884900Z,2025-07-17T15:34:28.156719339Z,10,2,1108,C,B,-1,12.65,100,0,165561,242513330,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,12.37,700,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,236179089
544,2025-07-17T15:34:28.170740864Z,2025-07-17T15:34:28.170575785Z,10,2,1108,A,A,0,13.81,50,130,165079,242513651,13.26,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,12.37,700,1,13.81,50,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,ARL,288724173
545,2025-07-17T15:34:28.170792211Z,2025-07-17T15:34:28.170626756Z,10,2,1108,C,B,-1,13.26,100,130,165455,242513653,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,12.37,700,1,12.36,200,2,13.81,50,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,ARL,285586221
546,2025-07-17T15:34:28.171437442Z,2025-07-17T15:34:28.171272157Z,10,2,1108,A,A,0,13.78,2,130,165285,242513665,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,12.37,700,1,12.36,200,2,13.78,2,1,13.81,50,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,ARL,288724201
547,2025-07-17T15:34:28.172057926Z,2025-07-17T15:34:28.171892519Z,10,2,1108,A,B,0,13.31,10,130,165407,242513691,13.31,10,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,12.37,700,1,13.78,2,1,13.81,50,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,ARL,288724225
548,2025-07-17T15:34:28.172058708Z,2025-07-17T15:34:28.171893498Z,10,2,1108,A,A,2,13.82,10,130,165210,242513692,13.31,10,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,12.37,700,1,13.78,2,1,13.81,50,1,13.82,10,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,ARL,288724229
549,2025-07-17T15:34:28.175011712Z,2025-07-17T15:34:28.174846475Z,10,2,1108,A,B,1,13.3,100,130,165237,242513742,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.78,2,1,13.81,50,1,13.82,10,1,13.83,100,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,ARL,288724429
550,2025-07-17T15:34:28.175030125Z,2025-07-17T15:34:28.174864618Z,10,2,1108,C,A,-1,13.83,100,0,165507,242513743,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.78,2,1,13.81,50,1,13.82,10,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,ARL,287560121
551,2025-07-17T15:34:28.175030125Z,2025-07-17T15:34:28.174864618Z,10,2,1108,A,A,1,13.79,100,130,165507,242513743,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.78,2,1,13.79,100,1,13.81,50,1,13.82,10,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,ARL,288724433
552,2025-07-17T15:34:28.175329569Z,2025-07-17T15:34:28.175164464Z,10,2,1108,C,A,-1,13.78,2,130,165105,242513747,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.79,100,1,13.81,50,1,13.82,10,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,ARL,288724201
553,2025-07-17T15:34:28.180356536Z,2025-07-17T15:34:28.180191067Z,10,2,1108,A,A,1,13.8,100,130,165469,242513781,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.79,100,1,13.8,100,1,13.81,50,1,13.82,10,1,13.85,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,ARL,288724565
554,2025-07-17T15:34:28.187237384Z,2025-07-17T15:34:28.187072050Z,10,2,1108,C,A,-1,13.85,100,130,165334,242513907,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.79,100,1,13.8,100,1,13.81,50,1,13.82,10,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,ARL,287560333
555,2025-07-17T15:34:28.192269421Z,2025-07-17T15:34:28.192104387Z,10,2,1108,C,A,-1,13.79,100,130,165034,242513974,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.8,100,1,13.81,50,1,13.82,10,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,ARL,288724433
556,2025-07-17T15:34:28.231601320Z,2025-07-17T15:34:28.231436134Z,10,2,1108,A,A,3,13.83,100,130,165186,242514372,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.8,100,1,13.81,50,1,13.82,10,1,13.83,100,1,13.95,2,1,14.12,100,1,14.2,50,1,14.56,800,2,14.6,700,1,14.61,100,1,ARL,288725173
557,2025-07-17T15:34:28.256123809Z,2025-07-17T15:34:28.255958718Z,10,2,1108,C,A,-1,14.2,50,130,165091,242514761,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.8,100,1,13.81,50,1,13.82,10,1,13.83,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,ARL,288723725
558,2025-07-17T15:34:28.271275449Z,2025-07-17T15:34:28.271110273Z,10,2,1108,C,A,-1,13.81,50,130,165176,242515164,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.8,100,1,13.82,10,1,13.83,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,ARL,288724173
559,2025-07-17T15:34:28.281217370Z,2025-07-17T15:34:28.281052249Z,10,2,1108,C,A,-1,13.8,100,130,165121,242515254,13.31,10,1,13.3,100,1,13.23,2,1,13.03,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,200,2,12.43,700,1,12.42,700,1,13.82,10,1,13.83,100,1,13.95,2,1,14.12,100,1,14.56,800,2,14.6,700,1,14.61,100,1,14.65,100,1,14.68,700,1,14.72,200,2,ARL,288724565
